Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked
0.10031449607250473,0.8191079612383911,0.2560093319898561,-0.0007412025471681975,-0.008756497351083557,1.994676411929993,1.3764159898760904,-1.1228710266123056,0.6163492858832841,-0.4077080859933448,1.5573577458929104
-0.49711052102515585,-1.220840288852915,-0.5844923571098567,1.412273215230308,-1.6921685331764051,-0.5013344490460123,1.3764159898760904,0.4386543375052185,-1.0567526199595165,0.4318043478162119,1.6959526408842172
0.8968811855360522,0.8191079612383911,1.096511021089569,0.7057660063415698,1.5573910221475231,-0.5013344490460123,-0.9177443722830088,-0.42885975367118384,-0.8323121203952384,1.5161745748202227,-0.9373503639506092
-0.9949647019398731,-1.220840288852915,-0.5844923571098567,-0.7072484114359062,-0.40564788616553726,1.994676411929993,1.3764159898760904,0.4386543375052185,1.33047814813326,1.0264589884313147,0.37930113846680397
1.5938770388166563,-1.220840288852915,1.096511021089569,-0.7072484114359062,1.2122917134585347,-0.5013344490460123,1.3764159898760904,-0.6023625719064643,1.6365333748118212,-0.6525658791877988,0.5178960334581106
-1.5923897190375336,-1.220840288852915,-1.4249940462095694,1.412273215230308,0.05343453274985315,-0.5013344490460123,-0.9177443722830088,1.4796712469169013,0.06544987786187416,-1.2472205198029016,0.37930113846680397
-0.6962521933910427,-1.220840288852915,-0.5844923571098567,-1.4137556203246444,0.9505307897770755,-0.5013344490460123,-0.9177443722830088,-0.0818541172006229,-1.3628078466380775,-1.0723220960925772,-0.6601605739679959
0.9964520217189956,-1.220840288852915,0.2560093319898561,1.412273215230308,-0.35836983415452145,-0.5013344490460123,-0.9177443722830088,1.3061684286816209,-0.5874679390523895,-1.1073017808346421,0.7257883759450706
-0.8953938657569296,-1.220840288852915,-0.5844923571098567,-1.4137556203246444,-1.4590687568845924,-0.5013344490460123,0.22933580879654084,1.3061684286816209,-0.3222200759309699,-0.7225252486719286,-1.4224324964201824
1.5938770388166563,0.8191079612383911,0.2560093319898561,-0.0007412025471681975,0.43551107644941867,-0.5013344490460123,-0.9177443722830088,0.09164870103465757,-0.09777957636669175,-0.16285029279889077,-1.283837601428876
0.19988533225544816,0.8191079612383911,-1.4249940462095694,0.7057660063415698,0.8470027736981222,-0.5013344490460123,1.3764159898760904,-0.6023625719064643,-0.6486789843881017,1.2713167816257687,-0.8680529164549559
0.399027004621335,-1.220840288852915,-0.5844923571098567,-0.7072484114359062,-0.16012477572114278,-0.5013344490460123,0.22933580879654084,1.1326656104463404,0.12666092319758637,1.4811948900781577,0.5178960334581106
1.1955936940848826,0.8191079612383911,0.2560093319898561,0.7057660063415698,1.3234479312371032,1.994676411929993,1.3764159898760904,-1.4698766630828666,-1.3628078466380775,1.0614386731733794,-1.0759452589419158
0.7973103493531087,0.8191079612383911,-0.5844923571098567,-0.0007412025471681975,1.1309621867444468,-0.5013344490460123,-0.9177443722830088,1.6531740651521818,-0.19979798525954545,1.446215205336093,1.3494654034059506
1.5938770388166563,0.8191079612383911,-0.5844923571098567,0.7057660063415698,0.10677887671262995,-0.5013344490460123,1.3764159898760904,1.6531740651521818,-0.7302937115023846,-1.0023627266084474,1.6266551933885638
-1.2936772104887033,0.8191079612383911,1.096511021089569,-0.7072484114359062,0.4414846898792688,-0.5013344490460123,1.3764159898760904,0.7856599739757795,-0.6894863479452432,-1.4570986282552907,-0.036483546507116
0.8968811855360522,-1.220840288852915,-0.5844923571098567,-0.7072484114359062,-0.6929329348070523,-0.5013344490460123,-0.9177443722830088,-1.1228710266123056,-1.4240188919737897,1.0964183579154443,1.2108705084146438
-0.49711052102515585,-1.220840288852915,-1.4249940462095694,1.412273215230308,1.2898766382123,-0.5013344490460123,0.22933580879654084,1.4796712469169013,1.248863421018977,-1.2122408350608367,0.171408795979844
1.2951645302678259,0.8191079612383911,-0.5844923571098567,0.7057660063415698,0.1780883400115983,-0.5013344490460123,1.3764159898760904,1.4796712469169013,0.6163492858832841,-1.2822002045449663,0.4485985859624573
-1.5923897190375336,0.8191079612383911,-1.4249940462095694,-1.4137556203246444,1.2615535626003496,-0.5013344490460123,-0.9177443722830088,-1.643379481318147,0.12666092319758637,-0.6525658791877988,0.37930113846680397
0.19988533225544816,-1.220840288852915,1.096511021089569,-0.0007412025471681975,0.17379050325927056,-0.5013344490460123,1.3764159898760904,0.9591627922110599,0.9632118761189867,0.08200750039556329,0.37930113846680397
